Rules	 Support 	 Confidence 	 Lift
['JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.014979905005480453	0.8367346938775511	8.035588972431079
['JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA 1/4 LMBR']	0.003653635367190354	0.20408163265306123	7.1611721611721615
['JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.001826817683595177	0.10204081632653061	2.8792341678939617
['JILID', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT LOGO']	0.00803799780781878	0.7096774193548387	6.815393322014715
['JILID', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA 1/4 LMBR']	0.0021921812203142127	0.1935483870967742	6.7915632754342425
['JILID', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0029229082937522835	0.25806451612903225	7.281676089125373
['PRINT LOGO', 'JILID'] -> ['PRINT WARNA 1/4 LMBR']	0.001826817683595177	0.07246376811594202	2.542735042735042
['PRINT LOGO', 'JILID'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.003653635367190354	0.14492753623188404	4.0893470790377995
['PRINT LOGO', 'JILID'] -> ['YOGHURT']	0.001826817683595177	0.07246376811594202	0.6589147286821704
['PRINT WARNA 1/4 LMBR', 'JILID'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.001826817683595177	0.29411764705882354	8.298969072164947
['PRINT WARNA SETENGAH LEMBAR', 'JILID'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.2	36.49333333333333
['PRINT LOGO', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA 1/4 LMBR']	0.006941907197661673	0.19587628865979378	6.873248744382764
['PRINT LOGO', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA FULL']	0.001826817683595177	0.05154639175257731	7.425393380358111
['PRINT LOGO', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0029229082937522835	0.0824742268041237	2.3271335954936756
['PRINT LOGO', 'PRINT HITAM PUTIH ANGGOTA'] -> ['YOGHURT']	0.0010960906101571063	0.03092783505154639	0.28122752337568924
['PRINT WARNA 1/4 LMBR', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0021921812203142127	0.15384615384615385	4.340999206978588
['PRINT LOGO', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA 1/4 LMBR']	0.0029229082937522835	0.1212121212121212	4.253302253302253
['PRINT LOGO', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA FULL']	0.0010960906101571063	0.045454545454545456	6.547846889952154
['PRINT LOGO', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.004384362440628425	0.18181818181818182	5.1302717900656045
['PRINT LOGO', 'PRINT HITAM PUTIH UMUM'] -> ['YOGHURT']	0.0010960906101571063	0.045454545454545456	0.41331923890063427
['PRINT WARNA 1/4 LMBR', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0025575447570332483	0.2916666666666667	8.229810996563574
['PRINT WARNA SETENGAH LEMBAR', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.1111111111111111	20.274074074074072
['PRINT LOGO', 'PRINT WARNA 1/4 LMBR'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0014614541468761417	0.14814814814814814	4.180221458571974
['PRINT LOGO', 'PRINT WARNA SETENGAH LEMBAR'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.11538461538461539	21.053846153846155
['FULLO COKLAT', ' FULLO FULL VANILA', 'FULLO STRAWBERRY & CHOCOLATE '] -> ['FULLO VANILA COKLAT']	0.0010960906101571063	1.0	78.2
[' RENTAL KOMPUTER', 'PRINT WARNA 1/4 LMBR', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0010960906101571063	0.75	21.162371134020617
['AQUA BOTOL 600ML', 'ES LILIN', 'PILLOW COKELAT 8GR'] -> ['PILLOW UBI 8GR']	0.0010960906101571063	0.75	66.21774193548387
['ES LILIN', 'JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.0014614541468761417	0.5714285714285714	5.487719298245614
['PRINT LOGO', 'JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA 1/4 LMBR']	0.0014614541468761417	0.0975609756097561	3.4233896185115698
['PRINT LOGO', 'JILID', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0014614541468761417	0.0975609756097561	2.752828765401056
['PRINT LOGO', 'JILID', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0014614541468761417	0.1818181818181818	5.130271790065604
['PRINT WARNA 1/4 LMBR', 'JILID', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0010960906101571063	0.5	14.10824742268041
